,Timestamp,Motion
1285,1610195030,1
1286,1610195034,0
1287,1610195055,1
1288,1610195063,0
1289,1610195074,1
1290,1610195081,0
1291,1610195105,1
1292,1610195110,0
1293,1610195113,1
1294,1610195119,0
1295,1610195123,1
1296,1610195127,0
1297,1610195128,1
1298,1610195131,0
1299,1610195176,1
1300,1610195182,0
1301,1610195185,1
1302,1610195190,0
1303,1610195195,1
1304,1610195200,0
1305,1610195202,1
1306,1610195205,0
1307,1610195209,1
1308,1610195215,0
1309,1610195222,1
1310,1610195226,0
1311,1610195232,1
1312,1610195235,0
1313,1610195243,1
1314,1610195248,0
1315,1610195251,1
1316,1610195256,0
1317,1610195256,1
1318,1610195274,0
1319,1610195281,1
1320,1610195300,0
1321,1610195312,1
1322,1610195324,0
1323,1610195325,1
1324,1610195334,0
1325,1610195346,1
1326,1610195350,0
1327,1610195355,1
1328,1610195357,0
1329,1610195379,1
1330,1610195382,0
1331,1610195473,1
1332,1610195481,0
1333,1610195499,1
1334,1610195507,0
1335,1610195656,1
1336,1610195660,0
1337,1610196493,1
1338,1610196503,0
1339,1610196506,1
1340,1610196510,0
1341,1610196543,1
1342,1610196545,0
1343,1610196547,1
1344,1610196550,0
1345,1610196551,1
1346,1610196555,0
1347,1610196624,1
1348,1610196627,0
1349,1610196642,1
1350,1610196648,0
1351,1610196856,1
1352,1610196858,0
1353,1610196867,1
1354,1610196874,0
1355,1610196893,1
1356,1610196924,0
1357,1610196928,1
1358,1610196932,0
1359,1610196935,1
1360,1610196972,0
1361,1610197144,1
1362,1610197163,0
1363,1610197164,1
1364,1610197168,0
1365,1610197382,1
1366,1610197386,0
1367,1610197713,1
1368,1610197717,0
1369,1610197730,1
1370,1610197733,0
1371,1610197735,1
1372,1610197738,0
1373,1610197738,1
1374,1610197743,0
1375,1610197934,1
1376,1610197940,0
1377,1610197987,1
1378,1610197993,0
1379,1610198032,1
1380,1610198036,0
1381,1610198062,1
1382,1610198065,0
1383,1610198095,1
1384,1610198098,0
1385,1610198209,1
1386,1610198212,0
1387,1610198303,1
1388,1610198318,0
1389,1610198318,1
1390,1610198327,0
1391,1610198340,1
1392,1610198348,0
1393,1610198382,1
1394,1610198391,0
1395,1610198418,1
1396,1610198422,0
1397,1610198429,1
1398,1610198433,0
1399,1610198474,1
1400,1610198477,0
1401,1610198498,1
1402,1610198502,0
1403,1610198522,1
1404,1610198534,0
1405,1610198537,1
1406,1610198542,0
1407,1610198597,1
1408,1610198601,0
1409,1610198615,1
1410,1610198620,0
1411,1610198718,1
1412,1610198722,0
1413,1610198731,1
1414,1610198736,0
1415,1610198771,1
1416,1610198775,0
1417,1610198821,1
1418,1610198824,0
1419,1610198824,1
1420,1610198831,0
1421,1610198833,1
1422,1610198836,0
1423,1610198842,1
1424,1610198846,0
1425,1610198860,1
1426,1610198869,0
1427,1610198879,1
1428,1610198881,0
1429,1610198930,1
1430,1610198935,0
1431,1610198940,1
1432,1610198945,0
1433,1610198978,1
1434,1610198981,0
1435,1610199017,1
1436,1610199024,0
1437,1610199029,1
1438,1610199033,0
1439,1610199040,1
1440,1610199046,0
1441,1610199047,1
1442,1610199052,0
1443,1610199053,1
1444,1610199064,0
1445,1610199068,1
1446,1610199073,0
1447,1610199091,1
1448,1610199096,0
1449,1610199182,1
1450,1610199188,0
1451,1610199256,1
1452,1610199259,0
1453,1610199296,1
1454,1610199301,0
1455,1610199307,1
1456,1610199311,0
1457,1610199312,1
1458,1610199316,0
1459,1610199324,1
1460,1610199331,0
1461,1610199349,1
1462,1610199354,0
1463,1610199453,1
1464,1610199458,0
1465,1610199477,1
1466,1610199481,0
1467,1610199510,1
1468,1610199514,0
1469,1610199514,1
1470,1610199524,0
1471,1610199525,1
1472,1610199534,0
1473,1610199534,1
1474,1610199547,0
1475,1610199548,1
1476,1610199561,0
1477,1610199562,1
1478,1610199566,0
1479,1610199567,1
1480,1610199571,0
1481,1610199575,1
1482,1610199579,0
1483,1610199583,1
1484,1610199586,0
1485,1610199600,1
1486,1610199604,0
1487,1610199608,1
1488,1610199612,0
1489,1610199615,1
1490,1610199621,0
1491,1610199623,1
1492,1610199629,0
1493,1610199634,1
1494,1610199639,0
1495,1610199640,1
1496,1610199646,0
1497,1610199648,1
1498,1610199651,0
1499,1610199786,1
1500,1610199789,0
1501,1610199809,1
1502,1610199812,0
1503,1610199820,1
1504,1610199824,0
1505,1610199825,1
1506,1610199832,0
1507,1610199832,1
1508,1610199842,0
1509,1610199842,1
1510,1610199851,0
1511,1610199879,1
1512,1610199882,0
1513,1610199883,1
1514,1610199887,0
1515,1610199888,1
1516,1610199924,0
1517,1610199929,1
1518,1610199937,0
1519,1610199955,1
1520,1610199960,0
1521,1610199977,1
1522,1610200017,0
1523,1610200018,1
1524,1610200029,0
1525,1610200030,1
1526,1610200037,0
1527,1610200059,1
1528,1610200064,0
1529,1610200064,1
1530,1610200075,0
1531,1610200082,1
1532,1610200085,0
1533,1610200087,1
1534,1610200093,0
1535,1610200093,1
1536,1610200098,0
1537,1610200126,1
1538,1610200131,0
1539,1610200133,1
1540,1610200136,0
1541,1610200147,1
1542,1610200153,0
1543,1610200163,1
1544,1610200166,0
1545,1610200171,1
1546,1610200178,0
1547,1610200224,1
1548,1610200232,0
1549,1610200259,1
1550,1610200262,0
1551,1610200816,1
1552,1610200821,0
1553,1610200917,1
1554,1610200920,0
1555,1610201001,1
1556,1610201004,0
1557,1610201155,1
1558,1610201158,0
1559,1610201189,1
1560,1610201195,0
1561,1610201305,1
1562,1610201317,0
1563,1610201325,1
1564,1610201330,0
1565,1610201412,1
1566,1610201416,0
1567,1610201424,1
1568,1610201431,0
1569,1610201436,1
1570,1610201441,0
1571,1610201480,1
1572,1610201492,0
1573,1610201493,1
1574,1610201497,0
1575,1610201501,1
1576,1610201505,0
1577,1610201512,1
1578,1610201515,0
1579,1610201524,1
1580,1610201527,0
1581,1610201786,1
1582,1610201790,0
1583,1610201993,1
1584,1610201997,0
1585,1610202139,1
1586,1610202143,0
1587,1610202167,1
1588,1610202171,0
1589,1610202515,1
1590,1610202518,0
1591,1610202686,1
1592,1610202691,0
1593,1610202886,1
1594,1610202890,0
1595,1610202946,1
1596,1610202949,0
1597,1610203090,1
1598,1610203092,0
1599,1610203148,1
1600,1610203163,0
1601,1610203181,1
1602,1610203185,0
1603,1610203207,1
1604,1610203211,0
1605,1610203232,1
1606,1610203236,0
1607,1610203239,1
1608,1610203246,0
1609,1610203258,1
1610,1610203261,0
1611,1610203262,1
1612,1610203281,0
1613,1610203281,1
1614,1610203298,0
1615,1610203298,1
1616,1610203310,0
1617,1610203310,1
1618,1610203318,0
1619,1610203320,1
1620,1610203325,0
1621,1610203327,1
1622,1610203332,0
1623,1610203333,1
1624,1610203342,0
1625,1610203344,1
1626,1610203368,0
1627,1610203370,1
1628,1610203373,0
1629,1610203377,1
1630,1610203393,0
1631,1610203395,1
1632,1610203398,0
1633,1610203398,1
1634,1610203422,0
1635,1610203423,1
1636,1610203433,0
1637,1610203434,1
1638,1610203443,0
1639,1610203444,1
1640,1610203450,0
1641,1610203458,1
1642,1610203461,0
1643,1610203461,1
1644,1610203466,0
1645,1610203467,1
1646,1610203475,0
1647,1610203476,1
1648,1610203485,0
1649,1610203486,1
1650,1610203495,0
1651,1610203497,1
1652,1610203506,0
1653,1610203507,1
1654,1610203519,0
1655,1610203520,1
1656,1610203526,0
1657,1610203526,1
1658,1610203533,0
1659,1610203534,1
1660,1610203541,0
1661,1610203542,1
1662,1610203551,0
1663,1610203555,1
1664,1610203561,0
1665,1610203562,1
1666,1610203575,0
1667,1610203576,1
1668,1610203580,0
1669,1610203581,1
1670,1610203585,0
1671,1610203586,1
1672,1610203590,0
1673,1610203592,1
1674,1610203598,0
1675,1610203601,1
1676,1610203620,0
1677,1610203623,1
1678,1610203627,0
1679,1610203635,1
1680,1610203637,0
1681,1610203639,1
1682,1610203643,0
1683,1610203643,1
1684,1610203662,0
1685,1610203665,1
1686,1610203679,0
1687,1610203681,1
1688,1610203689,0
1689,1610203692,1
1690,1610203694,0
1691,1610203696,1
1692,1610203699,0
1693,1610203701,1
1694,1610203707,0
1695,1610203708,1
1696,1610203712,0
1697,1610203715,1
1698,1610203719,0
1699,1610203721,1
1700,1610203727,0
1701,1610203727,1
1702,1610203739,0
1703,1610203753,1
1704,1610203756,0
1705,1610203758,1
1706,1610203766,0
1707,1610203768,1
1708,1610203771,0
1709,1610203772,1
1710,1610203781,0
1711,1610203781,1
1712,1610203788,0
1713,1610203797,1
1714,1610203801,0
1715,1610203844,1
1716,1610203849,0
1717,1610203868,1
1718,1610203871,0
1719,1610203873,1
1720,1610203881,0
1721,1610203882,1
1722,1610203903,0
1723,1610203904,1
1724,1610203920,0
1725,1610203927,1
1726,1610203930,0
1727,1610203933,1
1728,1610203962,0
1729,1610203972,1
1730,1610203975,0
1731,1610203983,1
1732,1610203987,0
1733,1610204027,1
1734,1610204031,0
1735,1610204080,1
1736,1610204084,0
1737,1610204158,1
1738,1610204160,0
1739,1610204164,1
1740,1610204168,0
1741,1610204169,1
1742,1610204176,0
1743,1610204176,1
1744,1610204181,0
1745,1610205143,1
1746,1610205149,0
1747,1610205150,1
1748,1610205164,0
1749,1610205300,1
1750,1610205304,0
1751,1610205323,1
1752,1610205327,0
1753,1610205428,1
1754,1610205431,0
1755,1610205432,1
1756,1610205446,0
1757,1610205447,1
1758,1610205451,0
1759,1610205485,1
1760,1610205489,0
1761,1610205597,1
1762,1610205606,0
1763,1610205606,1
1764,1610205620,0
1765,1610205621,1
1766,1610205645,0
1767,1610205646,1
1768,1610205663,0
1769,1610205663,1
1770,1610205675,0
1771,1610205710,1
1772,1610205713,0
1773,1610205866,1
1774,1610205870,0
1775,1610205880,1
1776,1610205882,0
1777,1610205975,1
1778,1610205979,0
1779,1610205981,1
1780,1610205984,0
1781,1610206018,1
1782,1610206022,0
1783,1610206025,1
1784,1610206029,0
1785,1610206044,1
1786,1610206047,0
1787,1610206068,1
1788,1610206072,0
1789,1610206073,1
1790,1610206090,0
1791,1610206412,1
1792,1610206416,0
1793,1610206576,1
1794,1610206579,0
1795,1610206932,1
1796,1610206939,0
1797,1610206944,1
1798,1610206947,0
1799,1610207015,1
1800,1610207019,0
1801,1610207098,1
1802,1610207102,0
1803,1610207117,1
1804,1610207121,0
1805,1610207135,1
1806,1610207140,0
1807,1610207151,1
1808,1610207156,0
1809,1610207227,1
1810,1610207231,0
1811,1610207237,1
1812,1610207243,0
1813,1610207247,1
1814,1610207251,0
1815,1610207263,1
1816,1610207268,0
1817,1610207270,1
1818,1610207273,0
1819,1610207289,1
1820,1610207293,0
1821,1610207324,1
1822,1610207332,0
1823,1610207339,1
1824,1610207349,0
1825,1610207361,1
1826,1610207364,0
1827,1610207376,1
1828,1610207380,0
1829,1610207396,1
1830,1610207401,0
1831,1610207428,1
1832,1610207437,0
1833,1610207437,1
1834,1610207444,0
1835,1610207455,1
1836,1610207459,0
1837,1610207465,1
1838,1610207470,0
1839,1610207473,1
1840,1610207478,0
1841,1610207497,1
1842,1610207501,0
1843,1610207505,1
1844,1610207508,0
1845,1610207520,1
1846,1610207523,0
1847,1610207630,1
1848,1610207633,0
1849,1610207633,1
1850,1610207641,0
1851,1610207643,1
1852,1610207647,0
1853,1610207726,1
1854,1610207731,0
1855,1610207733,1
1856,1610207739,0
1857,1610207794,1
1858,1610207797,0
1859,1610207852,1
1860,1610207855,0
1861,1610207883,1
1862,1610207887,0
1863,1610207923,1
1864,1610207929,0
1865,1610208070,1
1866,1610208080,0
1867,1610208147,1
1868,1610208151,0
1869,1610208298,1
1870,1610208301,0
1871,1610208315,1
1872,1610208320,0
1873,1610208336,1
1874,1610208339,0
1875,1610208351,1
1876,1610208367,0
1877,1610208379,1
1878,1610208402,0
1879,1610208405,1
1880,1610208413,0
1881,1610208418,1
1882,1610208424,0
1883,1610208427,1
1884,1610208431,0
1885,1610208432,1
1886,1610208443,0
1887,1610208465,1
1888,1610208470,0
1889,1610208484,1
1890,1610208491,0
1891,1610208493,1
1892,1610208495,0
1893,1610208497,1
1894,1610208500,0
1895,1610208506,1
1896,1610208509,0
1897,1610208512,1
1898,1610208514,0
1899,1610208521,1
1900,1610208530,0
1901,1610208533,1
1902,1610208544,0
1903,1610208548,1
1904,1610208552,0
1905,1610208565,1
1906,1610208572,0
1907,1610208601,1
1908,1610208605,0
1909,1610208610,1
1910,1610208625,0
1911,1610208635,1
1912,1610208642,0
1913,1610208649,1
1914,1610208653,0
1915,1610208656,1
1916,1610208660,0
1917,1610208697,1
1918,1610208707,0
1919,1610208709,1
1920,1610208712,0
1921,1610208723,1
1922,1610208727,0
1923,1610208732,1
1924,1610208735,0
1925,1610208745,1
1926,1610208750,0
1927,1610208753,1
1928,1610208766,0
1929,1610208774,1
1930,1610208779,0
1931,1610208784,1
1932,1610208788,0
1933,1610208797,1
1934,1610208802,0
1935,1610208814,1
1936,1610208825,0
1937,1610208831,1
1938,1610208841,0
1939,1610208850,1
1940,1610208857,0
1941,1610208858,1
1942,1610208874,0
1943,1610208884,1
1944,1610208898,0
1945,1610208907,1
1946,1610208913,0
1947,1610208918,1
1948,1610208923,0
1949,1610208979,1
1950,1610209006,0
1951,1610209011,1
1952,1610209017,0
1953,1610209026,1
1954,1610209029,0
1955,1610209030,1
1956,1610209038,0
1957,1610209039,1
1958,1610209046,0
1959,1610209046,1
1960,1610209054,0
1961,1610209063,1
1962,1610209070,0
1963,1610209082,1
1964,1610209090,0
1965,1610209120,1
1966,1610209125,0
1967,1610209128,1
1968,1610209146,0
1969,1610209148,1
1970,1610209152,0
1971,1610209156,1
1972,1610209160,0
1973,1610209162,1
1974,1610209166,0
1975,1610209167,1
1976,1610209177,0
1977,1610209177,1
1978,1610209188,0
1979,1610209189,1
1980,1610209193,0
1981,1610209194,1
1982,1610209204,0
1983,1610209228,1
1984,1610209234,0
1985,1610209238,1
1986,1610209243,0
1987,1610209244,1
1988,1610209250,0
1989,1610209267,1
1990,1610209287,0
1991,1610209300,1
1992,1610209302,0
1993,1610209302,1
1994,1610209305,0
1995,1610209313,1
1996,1610209319,0
1997,1610209323,1
1998,1610209326,0
1999,1610209338,1
2000,1610209341,0
2001,1610209343,1
2002,1610209347,0
2003,1610209347,1
2004,1610209364,0
2005,1610209366,1
2006,1610209405,0
2007,1610209406,1
2008,1610209421,0
2009,1610209426,1
2010,1610209437,0
2011,1610209451,1
2012,1610209460,0
2013,1610209471,1
2014,1610209475,0
2015,1610209476,1
2016,1610209480,0
2017,1610209491,1
2018,1610209500,0
2019,1610209505,1
2020,1610209508,0
2021,1610209509,1
2022,1610209518,0
2023,1610209518,1
2024,1610209524,0
2025,1610209525,1
2026,1610209529,0
2027,1610209532,1
2028,1610209539,0
2029,1610209539,1
2030,1610209547,0
2031,1610209548,1
2032,1610209553,0
2033,1610209555,1
2034,1610209563,0
2035,1610209575,1
2036,1610209585,0
2037,1610209591,1
2038,1610209595,0
2039,1610209605,1
2040,1610209622,0
2041,1610209641,1
2042,1610209645,0
2043,1610209646,1
2044,1610209671,0
2045,1610209672,1
2046,1610209704,0
2047,1610209704,1
2048,1610209726,0
2049,1610209727,1
2050,1610209756,0
2051,1610209757,1
2052,1610209782,0
2053,1610209785,1
2054,1610209791,0
2055,1610209793,1
2056,1610209799,0
2057,1610209800,1
2058,1610209804,0
2059,1610209809,1
2060,1610209820,0
2061,1610209830,1
2062,1610209833,0
2063,1610209868,1
2064,1610209872,0
2065,1610209873,1
2066,1610209877,0
2067,1610209877,1
2068,1610209882,0
2069,1610209893,1
2070,1610209906,0
2071,1610209930,1
2072,1610209934,0
2073,1610209979,1
2074,1610209982,0
2075,1610209991,1
2076,1610209996,0
2077,1610210024,1
2078,1610210030,0
2079,1610210031,1
2080,1610210035,0
2081,1610210041,1
2082,1610210047,0
2083,1610210049,1
2084,1610210055,0
2085,1610210057,1
2086,1610210061,0
2087,1610210063,1
2088,1610210069,0
2089,1610210076,1
2090,1610210099,0
2091,1610210101,1
2092,1610210106,0
2093,1610210109,1
2094,1610210114,0
2095,1610210189,1
2096,1610210193,0
2097,1610210208,1
2098,1610210210,0
2099,1610210281,1
2100,1610210298,0
2101,1610210341,1
2102,1610210350,0
2103,1610210354,1
2104,1610210356,0
2105,1610210358,1
2106,1610210362,0
2107,1610210384,1
2108,1610210387,0
2109,1610210404,1
2110,1610210409,0
2111,1610210419,1
2112,1610210423,0
2113,1610210425,1
2114,1610210443,0
2115,1610210459,1
2116,1610210470,0
2117,1610210475,1
2118,1610210480,0
2119,1610210483,1
2120,1610210488,0
2121,1610210498,1
2122,1610210503,0
2123,1610210524,1
2124,1610210548,0
2125,1610210615,1
2126,1610210626,0
2127,1610210652,1
2128,1610210657,0
2129,1610210664,1
2130,1610210669,0
2131,1610210672,1
2132,1610210684,0
2133,1610210685,1
2134,1610210690,0
2135,1610210698,1
2136,1610210705,0
2137,1610210722,1
2138,1610210732,0
2139,1610210735,1
2140,1610210739,0
2141,1610210746,1
2142,1610210751,0
2143,1610210800,1
2144,1610210804,0
2145,1610210828,1
2146,1610210830,0
2147,1610210856,1
2148,1610210858,0
2149,1610210859,1
2150,1610210863,0
2151,1610210879,1
2152,1610210885,0
2153,1610210889,1
2154,1610210900,0
2155,1610210901,1
2156,1610210907,0
2157,1610210923,1
2158,1610210955,0
2159,1610210965,1
2160,1610210971,0
2161,1610210972,1
2162,1610210987,0
2163,1610210990,1
2164,1610211002,0
2165,1610211012,1
2166,1610211022,0
2167,1610211024,1
2168,1610211053,0
2169,1610211054,1
2170,1610211073,0
2171,1610211074,1
2172,1610211078,0
2173,1610211079,1
2174,1610211091,0
2175,1610211136,1
2176,1610211138,0
2177,1610211250,1
2178,1610211253,0
2179,1610211253,1
2180,1610211263,0
2181,1610211268,1
2182,1610211287,0
2183,1610211290,1
2184,1610211295,0
2185,1610211304,1
2186,1610211319,0
2187,1610211332,1
2188,1610211340,0
2189,1610211342,1
2190,1610211374,0
2191,1610211397,1
2192,1610211402,0
2193,1610211404,1
2194,1610211415,0
2195,1610211417,1
2196,1610211425,0
2197,1610211429,1
2198,1610211442,0
2199,1610211446,1
2200,1610211449,0
2201,1610211454,1
2202,1610211459,0
2203,1610211483,1
2204,1610211488,0
2205,1610211488,1
2206,1610211493,0
2207,1610211503,1
2208,1610211510,0
2209,1610211516,1
2210,1610211520,0
2211,1610211524,1
2212,1610211529,0
2213,1610211530,1
2214,1610211541,0
2215,1610211544,1
2216,1610211547,0
2217,1610211557,1
2218,1610211556,0
2219,1610211567,1
2220,1610211584,0
2221,1610211588,1
2222,1610211591,0
2223,1610211593,1
2224,1610211601,0
2225,1610211613,1
2226,1610211618,0
2227,1610211622,1
2228,1610211641,0
2229,1610211649,1
2230,1610211653,0
2231,1610211660,1
2232,1610211665,0
2233,1610211746,1
2234,1610211763,0
2235,1610211846,1
2236,1610211851,0
2237,1610211857,1
2238,1610211870,0
2239,1610211871,1
2240,1610211882,0
2241,1610211886,1
2242,1610211889,0
2243,1610211892,1
2244,1610211904,0
2245,1610211905,1
2246,1610211909,0
2247,1610211916,1
2248,1610211923,0
2249,1610211933,1
2250,1610211936,0
2251,1610211962,1
2252,1610211968,0
2253,1610211971,1
2254,1610211975,0
2255,1610211998,1
2256,1610212002,0
2257,1610212011,1
2258,1610212013,0
2259,1610212020,1
2260,1610212024,0
2261,1610212025,1
2262,1610212029,0
2263,1610212030,1
2264,1610212039,0
2265,1610212044,1
2266,1610212047,0
2267,1610212047,1
2268,1610212065,0
2269,1610212068,1
2270,1610212090,0
2271,1610212101,1
2272,1610212105,0
2273,1610212106,1
2274,1610212110,0
2275,1610212136,1
2276,1610212138,0
2277,1610212155,1
2278,1610212158,0
2279,1610212184,1
2280,1610212189,0
2281,1610212212,1
2282,1610212229,0
2283,1610212234,1
2284,1610212248,0
2285,1610212256,1
2286,1610212266,0
2287,1610212271,1
2288,1610212274,0
2289,1610212282,1
2290,1610212287,0
2291,1610212288,1
2292,1610212293,0
2293,1610212300,1
2294,1610212303,0
2295,1610212305,1
2296,1610212309,0
2297,1610212323,1
2298,1610212328,0
2299,1610212343,1
2300,1610212349,0
2301,1610212682,1
2302,1610212687,0
2303,1610212689,1
2304,1610212694,0
2305,1610214399,1
2306,1610214404,0
2307,1610214406,1
2308,1610214428,0
2309,1610214428,1
2310,1610214435,0
2311,1610214445,1
2312,1610214450,0
2313,1610214452,1
2314,1610214458,0
2315,1610214460,1
2316,1610214467,0
2317,1610214472,1
2318,1610214476,0
2319,1610214476,1
2320,1610214493,0
2321,1610214496,1
2322,1610214512,0
2323,1610214555,1
2324,1610214564,0
2325,1610214614,1
2326,1610214616,0
2327,1610214629,1
2328,1610214634,0
2329,1610214651,1
2330,1610214660,0
2331,1610214663,1
2332,1610214673,0
2333,1610214673,1
2334,1610214710,0
2335,1610214717,1
2336,1610214725,0
2337,1610214753,1
2338,1610214759,0
2339,1610214761,1
2340,1610214767,0
2341,1610214768,1
2342,1610214772,0
2343,1610214817,1
2344,1610214820,0
2345,1610214830,1
2346,1610214836,0
2347,1610214844,1
2348,1610214848,0
2349,1610214856,1
2350,1610214862,0
2351,1610214864,1
2352,1610214873,0
2353,1610214897,1
2354,1610214918,0
2355,1610214921,1
2356,1610214924,0
2357,1610214929,1
2358,1610214936,0
2359,1610214958,1
2360,1610214963,0
2361,1610214974,1
2362,1610214977,0
2363,1610214986,1
2364,1610214995,0
2365,1610215006,1
2366,1610215016,0
2367,1610215022,1
2368,1610215028,0
2369,1610215031,1
2370,1610215039,0
2371,1610215058,1
2372,1610215063,0
2373,1610215077,1
2374,1610215081,0
2375,1610215103,1
2376,1610215105,0
2377,1610215120,1
2378,1610215123,0
2379,1610215179,1
2380,1610215187,0
2381,1610215218,1
2382,1610215223,0
2383,1610215236,1
2384,1610215241,0
2385,1610215243,1
2386,1610215247,0
2387,1610215251,1
2388,1610215260,0
2389,1610215270,1
2390,1610215277,0
2391,1610215278,1
2392,1610215281,0
2393,1610215282,1
2394,1610215285,0
2395,1610215298,1
2396,1610215301,0
2397,1610215319,1
2398,1610215330,0
2399,1610215338,1
2400,1610215342,0
2401,1610215345,1
2402,1610215350,0
2403,1610215377,1
2404,1610215385,0
2405,1610215388,1
2406,1610215391,0
2407,1610215391,1
2408,1610215406,0
2409,1610215426,1
2410,1610215439,0
2411,1610215444,1
2412,1610215449,0
2413,1610215454,1
2414,1610215459,0
2415,1610215472,1
2416,1610215486,0
2417,1610215489,1
2418,1610215497,0
2419,1610215500,1
2420,1610215506,0
2421,1610215516,1
2422,1610215519,0
2423,1610215533,1
2424,1610215551,0
2425,1610215568,1
2426,1610215574,0
2427,1610215623,1
2428,1610215626,0
2429,1610215649,1
2430,1610215652,0
2431,1610215653,1
2432,1610215657,0
2433,1610215659,1
2434,1610215667,0
2435,1610215679,1
2436,1610215684,0
2437,1610216176,1
2438,1610216182,0
2439,1610216187,1
2440,1610216201,0
2441,1610216320,1
2442,1610216331,0
2443,1610216332,1
2444,1610216336,0
2445,1610216440,1
2446,1610216445,0
2447,1610216603,1
2448,1610216609,0
2449,1610216611,1
2450,1610216618,0
2451,1610216619,1
2452,1610216624,0
2453,1610216644,1
2454,1610216649,0
2455,1610216929,1
2456,1610216936,0
2457,1610216936,1
2458,1610216940,0
2459,1610216942,1
2460,1610216945,0
2461,1610216995,1
2462,1610216998,0
2463,1610217182,1
2464,1610217186,0
2465,1610217194,1
2466,1610217199,0
2467,1610217200,1
2468,1610217205,0
2469,1610217246,1
2470,1610217251,0
2471,1610217257,1
2472,1610217263,0
2473,1610217355,1
2474,1610217360,0
2475,1610217509,1
2476,1610217543,0
2477,1610217544,1
2478,1610217548,0
2479,1610217561,1
2480,1610172121,0
2481,1610174287,1
2482,1610174295,0
2483,1610174299,1
2484,1610174304,0
2485,1610174325,1
2486,1610174355,0
2487,1610174357,1
2488,1610174385,0
2489,1610174537,1
2490,1610174558,0
2491,1610174562,1
2492,1610174590,0
2493,1610174592,1
2494,1610174607,0
2495,1610174628,1
2496,1610174642,0
2497,1610174650,1
2498,1610174665,0
2499,1610174666,1
2500,1610174670,0
2501,1610174671,1
2502,1610174703,0
2503,1610174733,1
2504,1610174738,0
2505,1610174745,1
2506,1610174749,0
2507,1610174764,1
2508,1610174766,0
2509,1610174791,1
